"BusStop Name (ignored)","BusStop ID","Line","Days","Time","Comment","Direction"
"WalMart",15,5,"Sabados",5:31:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",6:00:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",6:28:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",6:49:00," ","Ida"
"WalMart",15,5,"Sabados",7:10:00," ","Ida"
"WalMart",15,5,"Sabados",7:30:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",7:45:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",8:00:00," ","Ida"
"WalMart",15,5,"Sabados",8:15:00," ","Ida"
"WalMart",15,5,"Sabados",8:30:00," ","Ida"
"WalMart",15,5,"Sabados",8:45:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",9:00:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",9:15:00," ","Ida"
"WalMart",15,5,"Sabados",9:30:00," ","Ida"
"WalMart",15,5,"Sabados",9:45:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",10:00:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",10:15:00," ","Ida"
"WalMart",15,5,"Sabados",10:30:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",10:45:00," ","Ida"
"WalMart",15,5,"Sabados",11:00:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",11:15:00," ","Ida"
"WalMart",15,5,"Sabados",11:30:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",11:45:00," ","Ida"
"WalMart",15,5,"Sabados",12:00:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",12:15:00," ","Ida"
"WalMart",15,5,"Sabados",12:30:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",12:45:00," ","Ida"
"WalMart",15,5,"Sabados",12:58:00," ","Ida"
"WalMart",15,5,"Sabados",13:21:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",13:44:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",14:07:00," ","Ida"
"WalMart",15,5,"Sabados",14:30:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",14:53:00," ","Ida"
"WalMart",15,5,"Sabados",15:16:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",15:39:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",16:02:00," ","Ida"
"WalMart",15,5,"Sabados",16:25:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",16:48:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",17:10:00," ","Ida"
"WalMart",15,5,"Sabados",17:25:00," ","Ida"
"WalMart",15,5,"Sabados",17:40:00," ","Ida"
"WalMart",15,5,"Sabados",17:55:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",18:10:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",18:25:00," ","Ida"
"WalMart",15,5,"Sabados",18:40:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",18:55:00," ","Ida"
"WalMart",15,5,"Sabados",19:10:00," ","Ida"
"WalMart",15,5,"Sabados",19:25:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",19:40:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",19:55:00," ","Ida"
"WalMart",15,5,"Sabados",20:10:00," ","Ida"
"WalMart",15,5,"Sabados",20:25:00," ","Ida"
"WalMart",15,5,"Sabados",20:40:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",20:55:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",21:10:00," ","Ida"
"WalMart",15,5,"Sabados",21:29:00," ","Ida"
"WalMart",15,5,"Sabados",21:48:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",22:07:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",22:27:00," ","Ida"
"WalMart",15,5,"Sabados",22:47:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",23:07:00," ","Ida"
"WalMart",15,5,"Sabados",23:32:00," ","Ida"
"WalMart",15,5,"Sabados",23:53:00,"Por Av. Estrada","Ida"
"WalMart",15,5,"Sabados",0:08:00,"Entra a Barrio Mosconi","Ida"
"WalMart",15,5,"Sabados",0:30:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",5:24:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",5:53:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",6:20:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",6:40:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",7:00:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",7:20:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",7:35:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",7:50:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",8:05:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",8:20:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",8:35:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",8:50:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",9:05:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",9:20:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",9:35:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",9:50:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",10:05:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",10:20:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",10:35:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",10:50:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",11:05:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",11:20:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",11:35:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",11:50:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",12:05:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",12:20:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",12:35:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",12:48:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",13:11:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",13:34:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",13:57:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",14:20:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",14:43:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",15:06:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",15:29:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",15:52:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",16:15:00,"Entra a Barrio Mosconi","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",16:38:00,"Por Av. Estrada","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",17:00:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",17:15:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",17:30:00," ","Ida"
"Plaza 1ro de Mayo",16,5,"Sabados",17:45:00,"Entra a Barrio Mosconi","Ida"
